KRW-BTC
                           open        high         low       close         volume         value
2017-09-25 09:00:00   4201000.0   4333000.0   4175000.0   4322000.0     132.484755  5.602146e+08
2017-09-26 09:00:00   4317000.0   4418000.0   4311000.0   4321000.0      22.788340  9.950724e+07
2017-09-27 09:00:00   4322000.0   4677000.0   4318000.0   4657000.0      32.269662  1.448276e+08
2017-09-28 09:00:00   4657000.0   4772000.0   4519000.0   4586000.0      80.588243  3.721860e+08
2017-09-29 09:00:00   4586000.0   4709000.0   4476000.0   4657000.0      59.352373  2.724558e+08
2017-09-30 09:00:00   4657000.0   4896000.0   4651000.0   4895000.0      19.998483  9.561476e+07
2017-10-01 09:00:00   4889000.0   4978000.0   4682000.0   4962000.0      27.323332  1.331325e+08
2017-10-02 09:00:00   4962000.0   5095000.0   4956000.0   5025000.0      31.728004  1.599315e+08
2017-10-03 09:00:00   5021000.0   5079000.0   4811000.0   4964000.0      11.899307  5.890130e+07
2017-10-04 09:00:00   4987000.0   5002000.0   4837000.0   4895000.0       7.038744  3.458813e+07
2017-10-05 09:00:00   4894000.0   4993000.0   4811000.0   4926000.0       5.363652  2.637132e+07
2017-10-06 09:00:00   4927000.0   5034000.0   4885000.0   5027000.0      25.163820  1.239351e+08
2017-10-07 09:00:00   4983000.0   5070000.0   4935000.0   5047000.0       4.343932  2.166749e+07
2017-10-08 09:00:00   5044000.0   5263000.0   4993000.0   5217000.0     145.917860  7.382940e+08
2017-10-09 09:00:00   5222000.0   5761000.0   5188000.0   5477000.0       8.070434  4.327059e+07
2017-10-10 09:00:00   5469000.0   5665000.0   5459000.0   5486000.0      11.693694  6.482276e+07
2017-10-11 09:00:00   5533000.0   5605000.0   5451000.0   5557000.0       4.212650  2.332489e+07
2017-10-12 09:00:00   5569000.0   6377000.0   5515000.0   6332000.0      20.918287  1.189924e+08
2017-10-13 09:00:00   6346000.0   6950000.0   6149000.0   6438000.0      26.826084  1.752832e+08
2017-10-14 09:00:00   6427000.0   6664000.0   6322000.0   6664000.0       3.352825  2.171336e+07
2017-10-15 09:00:00   6610000.0   6700000.0   6142000.0   6381000.0       7.630783  4.860637e+07
2017-10-16 09:00:00   6403000.0   6527000.0   6282000.0   6491000.0      22.926635  1.462712e+08
2017-10-17 09:00:00   6495000.0   6510000.0   6299000.0   6457000.0       4.241337  2.726041e+07
2017-10-18 09:00:00   6413000.0   6489000.0   5876000.0   6391000.0      36.001119  2.192088e+08
2017-10-19 09:00:00   6405000.0   6596000.0   6109000.0   6511000.0      11.955656  7.602565e+07
2017-10-20 09:00:00   6536000.0   6954000.0   6395000.0   6928000.0      21.974264  1.451593e+08
2017-10-21 09:00:00   6928000.0   7253000.0   6773000.0   6874000.0       5.462108  3.825015e+07
2017-10-22 09:00:00   6858000.0   7060000.0   6709000.0   7039000.0       4.391016  3.005405e+07
2017-10-23 09:00:00   7017000.0   7100000.0   6668000.0   6971000.0      14.039344  9.705252e+07
2017-10-24 09:00:00   7034000.0   7052000.0   6350000.0   6479000.0      98.674229  6.513772e+08
2017-10-25 09:00:00   6479000.0   6644000.0   6212000.0   6643000.0     108.363974  6.959687e+08
2017-10-26 09:00:00   6643000.0   6873000.0   6534000.0   6811000.0     428.508520  2.881468e+09
2017-10-27 09:00:00   6765000.0   6950000.0   6633000.0   6710000.0     431.204130  2.917092e+09
2017-10-28 09:00:00   6708000.0   6800000.0   6600000.0   6715000.0     404.195636  2.708305e+09
2017-10-29 09:00:00   6715000.0   7030000.0   6588000.0   6961000.0     656.279894  4.413174e+09
2017-10-30 09:00:00   6961000.0   7007000.0   6809000.0   6964000.0     521.846284  3.621429e+09
2017-10-31 09:00:00   6965000.0   7479000.0   6965000.0   7422000.0    1170.548125  8.331388e+09
2017-11-01 09:00:00   7422000.0   7799000.0   7256000.0   7798000.0    1164.450599  8.657130e+09
2017-11-02 09:00:00   7790000.0   8596000.0   7500000.0   8217000.0    1806.677680  1.462174e+10
2017-11-03 09:00:00   8219000.0   8478000.0   8000000.0   8143000.0    1025.404587  8.480693e+09
2017-11-04 09:00:00   8136000.0   8400000.0   7560000.0   8346000.0     881.598513  7.137573e+09
2017-11-05 09:00:00   8345000.0   8620000.0   8280000.0   8453000.0     993.499542  8.409964e+09
2017-11-06 09:00:00   8454000.0   8480000.0   8030000.0   8060000.0    1914.096072  1.592442e+10
2017-11-07 09:00:00   8060000.0   8413000.0   8050000.0   8243000.0    1858.955895  1.526488e+10
2017-11-08 09:00:00   8244000.0   8639000.0   8060000.0   8339000.0    2280.720492  1.896468e+10
2017-11-09 09:00:00   8338000.0   8340000.0   8041000.0   8148000.0    2491.809101  2.039797e+10
2017-11-10 09:00:00   8150000.0   8240000.0   7320000.0   7541000.0    3612.895643  2.827170e+10
2017-11-11 09:00:00   7541000.0   7897000.0   7009000.0   7231000.0    3407.257305  2.538673e+10
2017-11-12 09:00:00   7231000.0   8250000.0   6476000.0   7132000.0    8255.023290  5.930394e+10
2017-11-13 09:00:00   7132000.0   7898000.0   6921000.0   7487000.0    9275.457573  6.897917e+10
2017-11-14 09:00:00   7471000.0   7699000.0   7430000.0   7591000.0    6500.258282  4.908342e+10
2017-11-15 09:00:00   7592000.0   8397000.0   7560000.0   8350000.0    7565.296682  6.057597e+10
2017-11-16 09:00:00   8350000.0   8750000.0   8150000.0   8710000.0    7885.121896  6.636258e+10
2017-11-17 09:00:00   8710000.0   8899000.0   8400000.0   8541000.0    8479.643079  7.354197e+10
2017-11-18 09:00:00   8542000.0   8699000.0   8356000.0   8618000.0    8359.231584  7.127079e+10
2017-11-19 09:00:00   8618000.0   8888000.0   8495000.0   8770000.0    6018.174608  5.170419e+10
2017-11-20 09:00:00   8770000.0   9181000.0   8655000.0   9025000.0   11144.146714  9.885618e+10
2017-11-21 09:00:00   8994000.0   9230000.0   8500000.0   8944000.0   14774.666832  1.326529e+11
2017-11-22 09:00:00   8944000.0   9200000.0   8932000.0   9084000.0   13847.870599  1.256454e+11
2017-11-23 09:00:00   9084000.0   9134000.0   8905000.0   8943000.0   13841.877197  1.250472e+11
2017-11-24 09:00:00   8945000.0   9670000.0   7182000.0   9195000.0   22584.058510  2.058083e+11
2017-11-25 09:00:00   9195000.0   9908000.0   8930000.0   9879000.0   13583.468132  1.276095e+11
2017-11-26 09:00:00   9879000.0  10750000.0   9751000.0  10344000.0   21616.958931  2.194957e+11
2017-11-27 09:00:00  10339000.0  11320000.0  10333000.0  11314000.0   19495.171503  2.125955e+11
2017-11-28 09:00:00  11315000.0  12074000.0  11111000.0  12048000.0   31149.617702  3.618339e+11
2017-11-29 09:00:00  12050000.0  13750000.0  10800000.0  11104000.0   46072.100487  5.833925e+11
2017-11-30 09:00:00  11114000.0  12550000.0  10017000.0  11935000.0   41015.728240  4.689214e+11
2017-12-01 09:00:00  11935000.0  12680000.0  11201000.0  12532000.0   30105.442879  3.613967e+11
2017-12-02 09:00:00  12532000.0  13180000.0  12350000.0  12971000.0   29070.165894  3.736967e+11
2017-12-03 09:00:00  12970000.0  13529000.0  12840000.0  13128000.0   26158.443220  3.426520e+11
2017-12-04 09:00:00  13120000.0  13688000.0  13119000.0  13684000.0   23034.669188  3.087941e+11
2017-12-05 09:00:00  13683000.0  14794000.0  13612000.0  14645000.0   27842.824832  3.933544e+11
2017-12-06 09:00:00  14645000.0  19006000.0  14645000.0  18390000.0   46874.815723  7.644868e+11
2017-12-07 09:00:00  18389000.0  23860000.0  17965000.0  23791000.0   55171.056944  1.118270e+12
2017-12-08 09:00:00  23795000.0  24967000.0  16521000.0  20260000.0  101681.962251  2.070532e+12
2017-12-09 09:00:00  20259000.0  20877000.0  15257000.0  17769000.0   57286.612720  1.017294e+12
2017-12-10 09:00:00  17769000.0  18537000.0  13744000.0  17661000.0   87737.901801  1.397577e+12
2017-12-11 09:00:00  17661000.0  19989000.0  17520000.0  19307000.0   49104.265226  9.374915e+11
2017-12-12 09:00:00  19307000.0  19549000.0  18497000.0  18940000.0   37765.668281  7.249544e+11
2017-12-13 09:00:00  18943000.0  19301000.0  17379000.0  18358000.0   38816.440913  7.201814e+11
2017-12-14 09:00:00  18356000.0  19312000.0  18101000.0  18660000.0   39274.308953  7.290156e+11
2017-12-15 09:00:00  18664000.0  21558000.0  18539000.0  20075000.0   53514.060784  1.078432e+12
2017-12-16 09:00:00  20080000.0  22475000.0  19810000.0  22205000.0   41694.091113  8.708354e+11
2017-12-17 09:00:00  22208000.0  22961000.0  21000000.0  21881000.0   35122.337831  7.749874e+11
2017-12-18 09:00:00  21881000.0  22280000.0  20980000.0  22087000.0   39510.429230  8.642546e+11
2017-12-19 09:00:00  22086000.0  23741000.0  20450000.0  22367000.0   48064.505736  1.076218e+12
2017-12-20 09:00:00  22385000.0  23299000.0  20600000.0  22638000.0   41426.794582  9.157875e+11
2017-12-21 09:00:00  22638000.0  23950000.0  20750000.0  22200000.0   43263.776041  9.746478e+11
2017-12-22 09:00:00  22200000.0  22840000.0  16105000.0  19089000.0   79976.238375  1.528909e+12
2017-12-23 09:00:00  19090000.0  21120000.0  18312000.0  20525000.0   58485.967417  1.163882e+12
2017-12-24 09:00:00  20523000.0  20770000.0  18499000.0  19592000.0   47643.136602  9.290240e+11
2017-12-25 09:00:00  19589000.0  19950000.0  19210000.0  19822000.0   36350.711675  7.122378e+11
2017-12-26 09:00:00  19820000.0  22750000.0  19730000.0  21933000.0   54654.198060  1.172199e+12
2017-12-27 09:00:00  21932000.0  22650000.0  21074000.0  21970000.0   37639.652480  8.252567e+11
2017-12-28 09:00:00  21964000.0  22000000.0  18323000.0  19565000.0   45244.247991  8.962592e+11
2017-12-29 09:00:00  19565000.0  19738000.0  18530000.0  19290000.0   37594.012267  7.162010e+11
2017-12-30 09:00:00  19290000.0  19478000.0  17800000.0  18415000.0   42305.078503  7.906308e+11
2017-12-31 09:00:00  18401000.0  19637000.0  18208000.0  19280000.0   29363.721937  5.538305e+11
2018-01-01 09:00:00  19278000.0  19420000.0  18290000.0  18860000.0   27949.676134  5.290816e+11
2018-01-02 09:00:00  18875000.0  21720000.0  18510000.0  20263000.0   41968.473009  8.192642e+11
2018-01-03 09:00:00  20263000.0  21329000.0  19520000.0  20900000.0   43168.257605  8.886310e+11
2018-01-04 09:00:00  20899000.0  23685000.0  19700000.0  23402000.0   45192.451742  9.792269e+11
2018-01-05 09:00:00  23403000.0  28589000.0  22338000.0  27444000.0   56774.849842  1.418955e+12
2018-01-06 09:00:00  27451000.0  28885000.0  23966000.0  26924000.0   48971.928131  1.279383e+12
2018-01-07 09:00:00  26924000.0  27210000.0  24543000.0  25859000.0   31015.722586  8.055615e+11
2018-01-08 09:00:00  25859000.0  26449000.0  23850000.0  25230000.0   44839.783322  1.135051e+12
2018-01-09 09:00:00  25200000.0  25786000.0  22858000.0  24016000.0   41558.529686  1.009654e+12
2018-01-10 09:00:00  24015000.0  24200000.0  19689000.0  21317000.0   43736.286933  9.698774e+11
2018-01-11 09:00:00  21300000.0  21890000.0  14104000.0  19389000.0   61924.525620  1.181041e+12
2018-01-12 09:00:00  19359000.0  21143000.0  18005000.0  20745000.0   43734.142108  8.580882e+11
2018-01-13 09:00:00  20750000.0  21399000.0  19886000.0  21135000.0   30172.384529  6.342107e+11
2018-01-14 09:00:00  21130000.0  21299000.0  18131000.0  19206000.0   30105.530098  5.865476e+11
