KRW-XRP
                       open    high     low   close        volume         value
2017-09-25 09:00:00   200.0   205.0   199.0   203.0  2.130000e-02  4.320600e+00
2017-09-26 09:00:00   203.0   217.0   203.0   211.0  5.160000e-02  1.066130e+01
2017-09-27 09:00:00   211.0   235.0   209.0   232.0  5.040000e-02  1.130920e+01
2017-09-28 09:00:00   233.0   235.0   215.0   222.0  4.980000e-02  1.120010e+01
2017-09-29 09:00:00   221.0   223.0   212.0   220.0  5.230000e-02  1.146110e+01
2017-09-30 09:00:00   220.0   228.0   219.0   224.0  5.250000e-02  1.177060e+01
2017-10-01 09:00:00   225.0   235.0   220.0   234.0  5.240000e-02  1.178820e+01
2017-10-02 09:00:00   235.0   237.0   227.0   232.0  5.240000e-02  1.219250e+01
2017-10-03 09:00:00   232.0   235.0   225.0   235.0  4.890000e-02  1.131820e+01
2017-10-04 09:00:00   234.0   253.0   231.0   248.0  4.700000e-02  1.124670e+01
2017-10-05 09:00:00   248.0   278.0   248.0   271.0  4.710000e-02  1.240350e+01
2017-10-06 09:00:00   272.0   278.0   265.0   269.0  4.950000e-02  1.341870e+01
2017-10-07 09:00:00   270.0   275.0   265.0   273.0  5.210000e-02  1.403050e+01
2017-10-08 09:00:00   273.0   319.0   269.0   319.0  5.190000e-02  1.490950e+01
2017-10-09 09:00:00   318.0   318.0   276.0   286.0  5.180000e-02  1.579920e+01
2017-10-10 09:00:00   286.0   307.0   276.0   298.0  5.160000e-02  1.496090e+01
2017-10-11 09:00:00   300.0   307.0   294.0   303.0  5.120000e-02  1.539140e+01
2017-10-12 09:00:00   304.0   306.0   282.0   286.0  5.120000e-02  1.512910e+01
2017-10-13 09:00:00   285.0   303.0   273.0   294.0  5.110000e-02  1.467530e+01
2017-10-14 09:00:00   296.0   305.0   287.0   287.0  5.160000e-02  1.531530e+01
2017-10-15 09:00:00   290.0   305.0   285.0   299.0  5.140000e-02  1.516910e+01
2017-10-16 09:00:00   296.0   342.0   281.0   290.0  5.030000e-02  1.529670e+01
2017-10-17 09:00:00   292.0   300.0   247.0   261.0  5.960000e-02  1.682290e+01
2017-10-18 09:00:00   262.0   273.0   235.0   249.0  8.101970e+01  1.983215e+04
2017-10-19 09:00:00   248.0   260.0   233.0   245.0  2.350000e+02  5.734800e+04
2017-10-20 09:00:00   242.0   255.0   237.0   238.0  6.493000e+01  1.609119e+04
2017-10-24 09:00:00   233.0   252.0   227.0   239.0  2.170000e+00  5.204900e+02
2017-10-25 09:00:00   241.0   241.0   228.0   233.0  2.330000e+00  5.438300e+02
2017-10-26 09:00:00   233.0   238.0   229.0   231.0  2.340000e+00  5.455100e+02
2017-10-27 09:00:00   233.0   235.0   229.0   233.0  2.340000e+00  5.447700e+02
2017-10-28 09:00:00   232.0   235.0   230.0   232.0  2.170000e+00  5.046300e+02
2017-10-29 09:00:00   232.0   235.0   224.0   228.0  2.360000e+00  5.422300e+02
2017-10-30 09:00:00   229.0   232.0   227.0   229.0  3.520000e+00  8.064400e+02
2017-10-31 09:00:00   229.0   232.0   224.0   229.0  2.000000e+00  4.581400e+02
2017-11-01 09:00:00   229.0   231.0   216.0   219.0  2.230000e+00  5.002200e+02
2017-11-02 09:00:00   220.0   241.0   207.0   236.0  2.310000e+00  5.083300e+02
2017-11-03 09:00:00   236.0   300.0   226.0   235.0  2.310000e+00  5.446900e+02
2017-11-04 09:00:00   235.0   236.0   223.0   227.0  2.310000e+00  5.284000e+02
2017-11-05 09:00:00   227.0   231.0   225.0   228.0  1.500000e+00  3.420100e+02
2017-11-06 09:00:00   231.0   239.0   228.0   235.0  7.200000e-01  1.658400e+02
2017-11-07 09:00:00   233.0   239.0   230.0   239.0  5.600000e+00  1.305870e+03
2017-11-08 09:00:00   239.0   248.0   231.0   243.0  5.860000e+00  1.385430e+03
2017-11-09 09:00:00   244.0   256.0   240.0   247.0  5.990000e+00  1.477690e+03
2017-11-10 09:00:00   247.0   249.0   228.0   233.0  5.950000e+00  1.425550e+03
2017-11-11 09:00:00   234.0   244.0   228.0   241.0  5.930000e+00  1.408450e+03
2017-11-12 09:00:00   239.0   241.0   225.0   234.0  3.690000e+00  8.628600e+02
2017-11-13 09:00:00   234.0   260.0   227.0   231.0  1.550842e+07  3.579217e+09
2017-11-14 09:00:00   232.0   248.0   230.0   237.0  1.962004e+07  4.635403e+09
2017-11-15 09:00:00   237.0   241.0   234.0   239.0  7.455245e+06  1.768563e+09
2017-11-16 09:00:00   239.0   345.0   234.0   254.0  7.865230e+07  2.243573e+10
2017-11-17 09:00:00   253.0   272.0   242.0   249.0  3.772465e+07  9.591724e+09
2017-11-18 09:00:00   248.0   256.0   243.0   251.0  1.261482e+07  3.140796e+09
2017-11-19 09:00:00   251.0   265.0   249.0   253.0  1.638288e+07  4.168313e+09
2017-11-20 09:00:00   253.0   268.0   253.0   262.0  1.914828e+07  5.007949e+09
2017-11-21 09:00:00   262.0   268.0   248.0   254.0  1.795800e+07  4.648268e+09
2017-11-22 09:00:00   255.0   274.0   255.0   262.0  1.442099e+07  3.766110e+09
2017-11-23 09:00:00   262.0   279.0   260.0   268.0  2.638489e+07  7.050201e+09
2017-11-24 09:00:00   268.0   273.0   259.0   267.0  3.697223e+07  9.787910e+09
2017-11-25 09:00:00   267.0   282.0   264.0   279.0  3.436209e+07  9.369071e+09
2017-11-26 09:00:00   279.0   280.0   272.0   274.0  1.808437e+07  4.991055e+09
2017-11-27 09:00:00   274.0   290.0   273.0   288.0  1.896126e+07  5.328577e+09
2017-11-28 09:00:00   288.0   346.0   284.0   339.0  8.766912e+07  2.716419e+10
2017-11-29 09:00:00   341.0   341.0   258.0   266.0  6.174500e+07  1.955457e+10
2017-11-30 09:00:00   266.0   300.0   250.0   282.0  4.959027e+07  1.365169e+10
2017-12-01 09:00:00   281.0   292.0   267.0   287.0  3.346526e+07  9.427970e+09
2017-12-02 09:00:00   287.0   296.0   274.0   290.0  2.515703e+07  7.263976e+09
2017-12-03 09:00:00   290.0   296.0   283.0   287.0  4.514075e+07  1.305497e+10
2017-12-04 09:00:00   287.0   293.0   285.0   289.0  3.852954e+07  1.115769e+10
2017-12-05 09:00:00   289.0   300.0   287.0   292.0  2.509975e+07  7.335363e+09
2017-12-06 09:00:00   292.0   300.0   281.0   290.0  3.183609e+07  9.243546e+09
2017-12-07 09:00:00   289.0   297.0   267.0   287.0  2.562037e+07  7.353272e+09
2017-12-08 09:00:00   287.0   411.0   271.0   298.0  1.775824e+08  5.848709e+10
2017-12-09 09:00:00   298.0   309.0   270.0   284.0  4.135699e+07  1.196713e+10
2017-12-10 09:00:00   284.0   286.0   240.0   269.0  4.947914e+07  1.292233e+10
2017-12-11 09:00:00   268.0   288.0   267.0   288.0  2.948885e+07  8.256747e+09
2017-12-12 09:00:00   288.0   566.0   276.0   435.0  4.862697e+08  1.958755e+11
2017-12-13 09:00:00   435.0   583.0   382.0   523.0  1.234508e+09  6.158526e+11
2017-12-14 09:00:00   523.0   994.0   511.0   940.0  1.574952e+09  1.147511e+12
2017-12-15 09:00:00   943.0   945.0   755.0   844.0  7.108291e+08  6.139691e+11
2017-12-16 09:00:00   844.0   926.0   824.0   849.0  2.890448e+08  2.509400e+11
2017-12-17 09:00:00   849.0   871.0   785.0   816.0  1.676373e+08  1.403632e+11
2017-12-18 09:00:00   816.0   943.0   786.0   879.0  2.662670e+08  2.261809e+11
2017-12-19 09:00:00   879.0  1080.0   780.0   940.0  2.675697e+08  2.567703e+11
2017-12-20 09:00:00   940.0   996.0   871.0   995.0  9.123046e+07  8.573226e+10
2017-12-21 09:00:00   996.0  1680.0   960.0  1605.0  6.689679e+08  8.909338e+11
2017-12-22 09:00:00  1605.0  1820.0   982.0  1460.0  9.485971e+08  1.343030e+12
2017-12-23 09:00:00  1460.0  1540.0  1280.0  1470.0  3.167290e+08  4.538395e+11
